"","ID","condition","gender","order","difficulty","falseAlarm","trial","decide","signal","humanResp","humanRT","autoResp","ACC","stimlength","A","B","C","Y_bar.jkl"
"224",28,8,2,4,2,2,60.5,3,0.483333333333333,0.05,0.829457285006767,0.466666666666667,0.9,2.46919719321408,2,2,2,0.871388888888889
"225",29,8,2,4,2,2,60.5,3,0.45,0.108333333333333,0.877275323867733,0.441666666666667,0.9,2.47646167146542,2,2,2,0.871388888888889
"226",30,8,2,3,2,2,60.5,3,0.425,0.133333333333333,0.683528510729392,0.45,0.808333333333333,2.4814770392405,2,2,2,0.871388888888889
"227",32,8,2,1,2,2,60.5,3,0.5,0.0833333333333333,1.00242270827312,0.466666666666667,0.933333333333333,2.45794796960733,2,2,2,0.871388888888889
"228",34,8,1,2,2,2,60.5,3,0.616666666666667,0.0666666666666667,1.09594577352221,0.608333333333333,0.908333333333333,2.57608879495092,2,2,2,0.871388888888889
"229",35,8,1,3,2,2,60.5,3,0.525,0.0166666666666667,0.664194275935433,0.516666666666667,0.958333333333333,2.52836679179333,2,2,2,0.871388888888889
"230",36,8,2,4,2,2,60.5,3,0.416666666666667,0.1,1.16055214802441,0.441666666666667,0.891666666666667,2.4803533097405,2,2,2,0.871388888888889
"231",37,8,1,4,2,2,60.5,3,0.466666666666667,0.0583333333333333,0.925223511457558,0.491666666666667,0.95,2.48299829793608,2,2,2,0.871388888888889
"232",38,8,1,3,2,2,60.5,3,0.466666666666667,0.05,0.704183777173492,0.525,0.908333333333333,2.46692390300458,2,2,2,0.871388888888889
"233",40,8,2,1,2,2,60.5,3,0.541666666666667,0.0833333333333333,1.17134141723314,0.55,0.891666666666667,2.54577840723125,2,2,2,0.871388888888889
"234",42,8,1,2,2,2,60.5,3,0.575,0.0416666666666667,1.43860588669771,0.566666666666667,0.933333333333333,2.56558522636892,2,2,2,0.871388888888889
"235",43,8,2,3,2,2,60.5,3,0.516666666666667,0.0833333333333333,1.0423818965753,0.525,0.891666666666667,2.48528512115175,2,2,2,0.871388888888889
